"Worksheet exported from: C:\Users\USD\Documents\Agilent\ICP Expert\My Results\Bolender-Uganda\C. Husks, C. Grounds, Eucalyptus Wood Tests\Eucalyptus 0.1 ppm 9-6-22.esws"
"Instrument name","MY2134CQ01"
"Software version","7.6.0.12121"
"Firmware version","5590"

""
"Label","Rack:Tube","Type","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","Th 288.505","Th","!","0.0845","0.0845","ppm","639.9696","0.0033","3.8918","19.5813","3.06","6.1929","1","1","1","Ar-A (430.010 nm)","Linear","0.99958","Fitted","30.00000","136.827064300949","5952.67834630116","-","","","","","","","3","0.0826","0.0826","0.0883","628.7043","628.6243","662.5801","","",""
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","Tl 190.794","Tl","!","0.0849","0.0849","ppm","253.3915","0.0018","2.1726","5.4637","2.16","11.7323","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","1.9065463932036","2963.0799560022","-","","","","","","","3","0.0835","0.0870","0.0842","249.1876","259.5674","251.4196","","",""
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","Tl 351.923","Tl","!","0.0899","0.0899","ppm","487.0048","0.0084","9.3794","40.7446","8.37","2.9676","1","1","1","Ar-A (430.010 nm)","Linear","0.99970","Fitted","30.00000","52.5997761359374","4832.64034367943","-","","","","","","","3","0.0990","0.0823","0.0884","530.8852","450.3674","479.7618","","",""
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","U 385.957","U","!","0.0903","0.0903","ppm","47804.8420","0.0006","0.6421","309.4909","0.65","5.1182","1","1","1","Ar-A (430.010 nm)","Linear","0.99991","Fitted","30.00000","-394.028179168472","533528.331302533","-","","","","","","","3","0.0897","0.0905","0.0908","47459.0165","47899.7280","48055.7815","","",""
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","V 292.401","V","!","0.0907","0.0907","ppm","4000.3412","0.0008","0.9276","34.5150","0.86","17.8406","1","1","1","Ar-A (430.010 nm)","Linear","0.99991","Fitted","30.00000","279.289905073172","41016.3468248673","-","","","","","","","3","0.0899","0.0916","0.0907","3965.6076","4034.6333","4000.7826","","",""
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","Zn 206.200","Zn","!","0.2237","0.2237","ppm","13383.0034","0.0011","0.4942","66.1130","0.49","14.3496","1","1","1","Ar-A (430.010 nm)","Linear","0.99959","Fitted","30.00000","4.91175462304123","59796.9697319336","-","","","","","","","3","0.2225","0.2239","0.2247","13311.5088","13395.5707","13441.9309","","",""
"NaOH-C45m","2:12","Sample","9/13/2022 10:23:30 PM","Zn 213.857","Zn","!","0.2229","0.2229","ppm","28686.7426","0.0012","0.5163","147.6604","0.51","11.8983","1","1","1","Ar-A (430.010 nm)","Linear","0.99971","Fitted","45.00000","84.396089654397","128325.096242959","-","","","","","","","3","0.2217","0.2230","0.2240","28531.7505","28702.7028","28825.7746","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ag 328.068","Ag","","0.0579","0.0579","ppm","6868.9077","0.0004","0.7217","49.2270","0.72","8.1973","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","48.0125831939827","117812.518957763","-","","","","","","","3","0.0575","0.0579","0.0583","6818.1902","6872.0383","6916.4947","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Al 237.312","Al","","0.1445","0.1445","ppm","351.2516","0.0033","2.2765","7.3877","2.10","11.8831","1","1","1","Ar-A (430.010 nm)","Linear","0.99956","Off-Peak Left+Right","30.00000","26.7341150623894","2246.38873668226","-","","","","","","","3","0.1409","0.1451","0.1474","343.2413","352.7158","357.7975","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Al 396.152","Al","","0.1543","0.1543","ppm","8249.6254","0.0002","0.1057","8.4635","0.10","11.1442","1","1","1","Ar-A (430.010 nm)","Linear","0.99990","Fitted","30.00000","244.066050518619","51882.9782276446","-","","","","","","","3","0.1545","0.1542","0.1543","8258.9957","8242.5362","8247.3444","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ar 430.010","Ar-A","","0.9518","0.9518","Ratio","1911232.0575","0.0032","0.3372","6445.0394","0.34","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.9553","0.9514","0.9489","1918102.4236","1910274.1885","1905319.5603","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ar 430.010","Ar-R","","0.9164","0.9164","Ratio","161466.1541","0.0069","0.7491","1209.4719","0.75","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.9098","0.9158","0.9235","160314.1040","161358.5068","162725.8513","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","As 188.980","As","","0.0884","0.0884","ppm","307.6753","0.0021","2.3942","7.2292","2.35","10.4654","1","1","1","Ar-A (430.010 nm)","Linear","0.99994","Fitted","30.00000","5.72623269414829","3415.59333427973","-","","","","","","","3","0.0869","0.0875","0.0908","302.4911","304.6013","315.9335","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ba 455.403","Ba","","0.1147","0.1147","ppm","59125.1859","0.0012","1.0051","593.7577","1.00","6.3582","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","49.0485327524207","515268.940437261","-","","","","","","","3","0.1157","0.1148","0.1134","59682.7717","59191.8953","58500.8907","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Be 234.861","Be","","0.0902","0.0902","ppm","15010.6015","0.0006","0.6465","97.0407","0.65","2.7333","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","-0.374900346969255","166475.489974559","-","","","","","","","3","0.0906","0.0903","0.0895","15089.2233","15040.4343","14902.1468","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Be 313.042","Be","","0.0890","0.0890","ppm","73224.7287","0.0007","0.8087","592.1893","0.81","4.2147","1","1","1","Ar-R (430.010 nm)","Linear","0.99998","Fitted","30.00000","-5.49625476431132","822369.434034861","-","","","","","","","3","0.0897","0.0891","0.0883","73774.3005","73302.3153","72597.5704","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ca 317.933","Ca","o","64.7678","64.7678","ppm","559146.4600","0.3930","0.6069","3392.4195","0.61","15.1370","1","1","1","Ar-R (430.010 nm)","Linear","0.99997","Fitted","30.00000","131.935701175466","8631.06018454767","-","","","","","","","3","65.1343","64.8163","64.3527","562310.1609","559565.0490","555564.1702","o","o","o"
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ca 396.847","Ca","","####","####","ppm","####","-","-","-","N/A","23.7572","1","1","1","Ar-R (430.010 nm)","Linear","0.99972","Fitted","50.00000","73.7499011518157","969551.550512314","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Cd 214.439","Cd","","0.0903","0.0903","ppm","20066.9696","0.0002","0.2496","50.1377","0.25","2.6486","1","1","1","Ar-A (430.010 nm)","Linear","0.99996","Fitted","30.00000","-22.1682592907391","222518.480696336","-","","","","","","","3","0.0900","0.0905","0.0904","20010.5077","20106.2835","20084.1175","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Co 238.892","Co","","0.0714","0.0714","ppm","49934.3254","0.0003","0.4195","209.5463","0.42","3.7467","1","1","1","Ar-A (430.010 nm)","Linear","0.99995","Off-Peak Left","30.00000","-16.4918151751809","700057.333206634","-","","","","","","","3","0.0711","0.0717","0.0712","49784.1742","50173.7196","49845.0825","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Cr 267.716","Cr","","0.0875","0.0875","ppm","10504.5778","0.0005","0.5347","56.1726","0.53","2.9761","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","-0.595584868500168","120119.305902074","-","","","","","","","3","0.0869","0.0878","0.0876","10440.9404","10547.2626","10525.5304","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Cu 327.395","Cu","","0.1022","0.1022","ppm","7190.1769","0.0005","0.4960","35.1003","0.49","4.8088","1","1","1","Ar-A (430.010 nm)","Linear","0.99992","Fitted","30.00000","113.144811757199","69237.7319369403","-","","","","","","","3","0.1017","0.1022","0.1027","7154.2000","7192.0012","7224.3294","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Fe 238.204","Fe","","8.2119","8.2119","ppm","932908.5528","0.0316","0.3850","3591.4987","0.38","4.4946","1","1","1","Ar-A (430.010 nm)","Linear","0.99974","Fitted","30.00000","29.6936698267896","113600.251186688","-","","","","","","","3","8.1755","8.2320","8.2284","928768.2751","935184.6967","934772.6867","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","K 766.491","K-A","","28.9022","28.9022","ppm","1525814.6288","0.0708","0.2450","3771.1727","0.25","8.7101","1","1","1","Ar-A (430.010 nm)","Linear","0.99942","Fitted","30.00000","-13323.0764844206","53253.2241158436","-","","","","","","","3","28.8218","28.9553","28.9296","1521532.2466","1528639.6656","1527271.9744","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","K 766.491","K-R","","29.9418","29.9418","ppm","1596537.9230","0.2706","0.9039","14489.7576","0.91","14.4846","1","1","1","Ar-R (430.010 nm)","Linear","0.99962","Fitted","30.00000","-6526.96907121653","53539.3245884126","-","","","","","","","3","30.1779","30.0011","29.6465","1609178.1475","1599711.0514","1580724.5701","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Mg 279.553","Mg","","24.2560","24.2560","ppm","8716864.2654","0.2569","1.0589","92305.6589","1.06","11.4719","1","1","1","Ar-R (430.010 nm)","Linear","0.99876","Fitted","30.00000","3.02269563532034","359369.860074686","-","","","","","","","3","24.4762","24.3178","23.9738","8796021.7609","8739098.9697","8615472.0657","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Mg 279.800","Mg","","26.2208","26.2208","ppm","36070.5067","0.2261","0.8621","310.8832","0.86","2.6795","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","11.1888975896655","1375.21844928815","-","","","","","","","3","26.4311","26.2495","25.9817","36359.7241","36110.0539","35741.7422","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Mg 285.213","Mg","","25.4607","25.4607","ppm","382576.5474","0.2525","0.9917","3794.0493","0.99","4.1749","1","1","1","Ar-R (430.010 nm)","Linear","0.99996","Fitted","30.00000","3.46957921743435","15026.036908816","-","","","","","","","3","25.6934","25.4964","25.1922","386073.7009","383113.1947","378542.7467","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Mn 257.610","Mn","","0.1607","0.1607","ppm","101951.0344","0.0008","0.4806","489.5614","0.48","3.8192","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","76.6749876516628","633744.322217378","-","","","","","","","3","0.1599","0.1610","0.1613","101398.6651","102123.1208","102331.3172","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Mo 202.032","Mo","","0.0691","0.0691","ppm","2677.4318","0.0002","0.3387","8.9864","0.34","2.3887","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Fitted","30.00000","23.9718505614675","38396.1627078401","-","","","","","","","3","0.0689","0.0691","0.0693","2668.7927","2676.7735","2686.7293","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Na 588.995","Na","","####","####","ppm","####","-","-","-","N/A","6.0228","1","1","1","Ar-R (430.010 nm)","Linear","0.99994","Off-Peak Right","30.00000","219700.313406031","406381.723103019","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Na 589.592","Na","","####","####","ppm","####","-","-","-","N/A","15.8311","1","1","1","Ar-R (430.010 nm)","Linear","0.99962","Off-Peak Left","30.00000","30411.6641802581","199708.642199064","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Ni 231.604","Ni","","0.0920","0.0920","ppm","4236.5150","0.0004","0.4716","19.4538","0.46","7.9178","1","1","1","Ar-A (430.010 nm)","Linear","0.99993","Fitted","30.00000","111.108505406526","44834.2480247299","-","","","","","","","3","0.0916","0.0925","0.0919","4218.8107","4257.3408","4233.3936","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Pb 220.353","Pb","","0.0651","0.0651","ppm","702.5315","0.0003","0.4423","2.8717","0.41","12.7663","1","1","1","Ar-A (430.010 nm)","Linear","0.99995","Fitted","30.00000","53.2024268651771","9976.06055862188","-","","","","","","","3","0.0652","0.0648","0.0653","704.0839","699.2178","704.2928","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Sb 206.834","Sb","","0.0862","0.0862","ppm","289.3488","0.0009","1.0327","2.9178","1.01","6.5986","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","6.80161018238076","3276.80085965815","-","","","","","","","3","0.0856","0.0872","0.0858","287.3900","292.7022","287.9543","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Se 196.026","Se","","0.0890","0.0890","ppm","224.0106","0.0041","4.5584","9.5246","4.25","12.7211","1","1","1","Ar-A (430.010 nm)","Linear","0.99993","Fitted","30.00000","15.0642408264366","2346.39657640114","-","","","","","","","3","0.0844","0.0918","0.0910","213.0595","230.3648","228.6075","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Th 283.730","Th","","0.0780","0.0780","ppm","1703.6766","0.0005","0.6713","11.2935","0.66","1.8797","1","1","1","Ar-A (430.010 nm)","Linear","0.99999","Off-Peak Right","30.00000","21.4680478730031","21553.7415820061","-","","","","","","","3","0.0785","0.0775","0.0782","1713.0916","1691.1549","1706.7832","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Th 288.505","Th","","0.0758","0.0758","ppm","587.8459","0.0012","1.6105","7.2635","1.24","6.1929","1","1","1","Ar-A (430.010 nm)","Linear","0.99958","Fitted","30.00000","136.827064300949","5952.67834630116","-","","","","","","","3","0.0745","0.0770","0.0758","580.5179","595.0431","587.9768","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Tl 190.794","Tl","","0.0858","0.0858","ppm","256.1513","0.0024","2.8189","7.1670","2.80","11.7323","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","1.9065463932036","2963.0799560022","-","","","","","","","3","0.0855","0.0836","0.0884","255.1130","249.5600","263.7808","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Tl 351.923","Tl","","0.0891","0.0891","ppm","483.2460","0.0082","9.1741","39.5078","8.18","2.9676","1","1","1","Ar-A (430.010 nm)","Linear","0.99970","Fitted","30.00000","52.5997761359374","4832.64034367943","-","","","","","","","3","0.0945","0.0797","0.0931","509.2581","437.7840","502.6961","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","U 385.957","U","","0.0889","0.0889","ppm","47033.3500","0.0005","0.5709","270.7636","0.58","5.1182","1","1","1","Ar-A (430.010 nm)","Linear","0.99991","Fitted","30.00000","-394.028179168472","533528.331302533","-","","","","","","","3","0.0883","0.0891","0.0892","46723.0458","47155.3903","47221.6138","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","V 292.401","V","","0.0905","0.0905","ppm","3990.5854","0.0005","0.5320","19.7458","0.49","17.8406","1","1","1","Ar-A (430.010 nm)","Linear","0.99991","Fitted","30.00000","279.289905073172","41016.3468248673","-","","","","","","","3","0.0899","0.0907","0.0908","3968.1988","3998.0337","4005.5237","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Zn 206.200","Zn","","0.2269","0.2269","ppm","13574.4303","0.0004","0.1755","23.8208","0.18","14.3496","1","1","1","Ar-A (430.010 nm)","Linear","0.99959","Fitted","30.00000","4.91175462304123","59796.9697319336","-","","","","","","","3","0.2265","0.2272","0.2271","13547.2275","13591.5584","13584.5050","","",""
"NaOH-A1hr","2:13","Sample","9/13/2022 5:38:40 PM","Zn 213.857","Zn","","0.2230","0.2230","ppm","28701.2737","0.0010","0.4463","127.7140","0.44","11.8983","1","1","1","Ar-A (430.010 nm)","Linear","0.99971","Fitted","45.00000","84.396089654397","128325.096242959","-","","","","","","","3","0.2219","0.2235","0.2236","28554.0980","28766.7766","28782.9465","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ag 328.068","Ag","","0.0533","0.0533","ppm","6324.6765","0.0003","0.5868","36.8305","0.58","8.1973","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","48.0125831939827","117812.518957763","-","","","","","","","3","0.0530","0.0533","0.0536","6287.8808","6324.6070","6361.5416","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Al 237.312","Al","","0.1295","0.1295","ppm","317.6728","0.0019","1.4918","4.3401","1.37","11.8831","1","1","1","Ar-A (430.010 nm)","Linear","0.99956","Off-Peak Left+Right","30.00000","26.7341150623894","2246.38873668226","-","","","","","","","3","0.1287","0.1281","0.1317","315.8893","314.5086","322.6205","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Al 396.152","Al","","0.1469","0.1469","ppm","7864.9957","0.0014","0.9333","71.1264","0.90","11.1442","1","1","1","Ar-A (430.010 nm)","Linear","0.99990","Fitted","30.00000","244.066050518619","51882.9782276446","-","","","","","","","3","0.1456","0.1467","0.1483","7797.8895","7857.5424","7939.5552","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ar 430.010","Ar-A","","0.9496","0.9496","Ratio","1906683.5074","0.0039","0.4067","7754.9966","0.41","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.9536","0.9492","0.9459","1914801.4888","1905897.7042","1899351.3293","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ar 430.010","Ar-R","","0.9102","0.9102","Ratio","160379.5400","0.0030","0.3312","531.0973","0.33","","1","1","1","-","-","-","Fitted","-","-","-","-","","","","","","","3","0.9069","0.9110","0.9128","159793.6691","160515.5334","160829.4175","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","As 188.980","As","","0.0928","0.0928","ppm","322.7647","0.0014","1.5484","4.9090","1.52","10.4654","1","1","1","Ar-A (430.010 nm)","Linear","0.99994","Fitted","30.00000","5.72623269414829","3415.59333427973","-","","","","","","","3","0.0914","0.0928","0.0943","317.8940","322.6891","327.7110","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ba 455.403","Ba","","0.1115","0.1115","ppm","57490.8880","0.0002","0.1724","99.0258","0.17","6.3582","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","49.0485327524207","515268.940437261","-","","","","","","","3","0.1117","0.1114","0.1113","57601.3975","57461.0670","57410.1997","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Be 234.861","Be","","0.0886","0.0886","ppm","14748.9390","0.0001","0.1299","19.1647","0.13","2.7333","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","-0.374900346969255","166475.489974559","-","","","","","","","3","0.0887","0.0887","0.0885","14759.6958","14760.3088","14726.8124","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Be 313.042","Be","","0.0875","0.0875","ppm","71912.9864","0.0001","0.1135","81.6155","0.11","4.2147","1","1","1","Ar-R (430.010 nm)","Linear","0.99998","Fitted","30.00000","-5.49625476431132","822369.434034861","-","","","","","","","3","0.0876","0.0874","0.0875","71995.2559","71832.0409","71911.6624","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ca 317.933","Ca","o","63.4968","63.4968","ppm","548176.3765","0.0272","0.0428","234.3349","0.04","15.1370","1","1","1","Ar-R (430.010 nm)","Linear","0.99997","Fitted","30.00000","131.935701175466","8631.06018454767","-","","","","","","","3","63.4980","63.4690","63.5233","548187.0456","547936.8893","548405.1946","o","o","o"
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ca 396.847","Ca","","####","####","ppm","####","-","-","-","N/A","23.7572","1","1","1","Ar-R (430.010 nm)","Linear","0.99972","Fitted","50.00000","73.7499011518157","969551.550512314","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Cd 214.439","Cd","","0.0885","0.0885","ppm","19662.8821","0.0004","0.4484","88.2635","0.45","2.6486","1","1","1","Ar-A (430.010 nm)","Linear","0.99996","Fitted","30.00000","-22.1682592907391","222518.480696336","-","","","","","","","3","0.0882","0.0883","0.0889","19599.1154","19625.9121","19763.6189","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Co 238.892","Co","","0.0786","0.0786","ppm","54995.3155","0.0008","1.0782","593.1271","1.08","3.7467","1","1","1","Ar-A (430.010 nm)","Linear","0.99995","Off-Peak Left","30.00000","-16.4918151751809","700057.333206634","-","","","","","","","3","0.0777","0.0786","0.0794","54401.6646","54996.3646","55587.9174","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Cr 267.716","Cr","","0.0859","0.0859","ppm","10317.5789","0.0007","0.8449","87.1778","0.84","2.9761","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","-0.595584868500168","120119.305902074","-","","","","","","","3","0.0852","0.0858","0.0867","10238.3911","10303.3496","10410.9960","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Cu 327.395","Cu","","0.1064","0.1064","ppm","7481.1017","0.0004","0.4064","29.9433","0.40","4.8088","1","1","1","Ar-A (430.010 nm)","Linear","0.99992","Fitted","30.00000","113.144811757199","69237.7319369403","-","","","","","","","3","0.1060","0.1064","0.1068","7451.0388","7481.3423","7510.9239","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Fe 238.204","Fe","","8.1562","8.1562","ppm","926576.8049","0.0720","0.8830","8181.8181","0.88","4.4946","1","1","1","Ar-A (430.010 nm)","Linear","0.99974","Fitted","30.00000","29.6936698267896","113600.251186688","-","","","","","","","3","8.0785","8.1693","8.2208","917754.1839","928061.8264","933914.4043","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","K 766.491","K-A","","27.7747","27.7747","ppm","1465769.0017","0.1132","0.4075","6026.7838","0.41","8.7101","1","1","1","Ar-A (430.010 nm)","Linear","0.99942","Fitted","30.00000","-13323.0764844206","53253.2241158436","-","","","","","","","3","27.6533","27.7935","27.8773","1459303.4279","1466772.5761","1471231.0012","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","K 766.491","K-R","","28.8710","28.8710","ppm","1539206.1270","0.0925","0.3204","4953.0569","0.32","14.4846","1","1","1","Ar-R (430.010 nm)","Linear","0.99962","Fitted","30.00000","-6526.96907121653","53539.3245884126","-","","","","","","","3","28.9708","28.8540","28.7881","1544550.6527","1538297.3283","1534770.3999","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Mg 279.553","Mg","","23.7817","23.7817","ppm","8546442.2336","0.0955","0.4018","34336.4055","0.40","11.4719","1","1","1","Ar-R (430.010 nm)","Linear","0.99876","Fitted","30.00000","3.02269563532034","359369.860074686","-","","","","","","","3","23.8772","23.6861","23.7818","8580760.5606","8512087.7780","8546478.3623","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Mg 279.800","Mg","","25.4522","25.4522","ppm","35013.4873","0.0393","0.1545","54.0890","0.15","2.6795","1","1","1","Ar-R (430.010 nm)","Linear","0.99999","Fitted","30.00000","11.1888975896655","1375.21844928815","-","","","","","","","3","25.4976","25.4296","25.4293","35075.9434","34982.4944","34982.0242","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Mg 285.213","Mg","","24.7946","24.7946","ppm","372568.0946","0.0583","0.2352","876.3220","0.24","4.1749","1","1","1","Ar-R (430.010 nm)","Linear","0.99996","Fitted","30.00000","3.46957921743435","15026.036908816","-","","","","","","","3","24.8600","24.7756","24.7481","373551.4002","372283.2578","371869.6258","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Mn 257.610","Mn","","0.1600","0.1600","ppm","101496.5539","0.0010","0.6366","645.6886","0.64","3.8192","1","1","1","Ar-A (430.010 nm)","Linear","0.99997","Fitted","30.00000","76.6749876516628","633744.322217378","-","","","","","","","3","0.1590","0.1600","0.1611","100855.3845","101487.6083","102146.6688","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Mo 202.032","Mo","","0.0679","0.0679","ppm","2632.6872","0.0006","0.8903","23.2263","0.88","2.3887","1","1","1","Ar-A (430.010 nm)","Linear","1.00000","Fitted","30.00000","23.9718505614675","38396.1627078401","-","","","","","","","3","0.0675","0.0677","0.0686","2615.8658","2623.0082","2659.1877","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Na 588.995","Na","","####","####","ppm","####","-","-","-","N/A","6.0228","1","1","1","Ar-R (430.010 nm)","Linear","0.99994","Off-Peak Right","30.00000","219700.313406031","406381.723103019","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Na 589.592","Na","","####","####","ppm","####","-","-","-","N/A","15.8311","1","1","1","Ar-R (430.010 nm)","Linear","0.99962","Off-Peak Left","30.00000","30411.6641802581","199708.642199064","-","","","","","","","3","####","####","####","####","####","####","####","####","####"
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Ni 231.604","Ni","","0.0906","0.0906","ppm","4172.3211","0.0006","0.6226","25.2859","0.61","7.9178","1","1","1","Ar-A (430.010 nm)","Linear","0.99993","Fitted","30.00000","111.108505406526","44834.2480247299","-","","","","","","","3","0.0904","0.0901","0.0912","4165.6670","4151.0276","4200.2686","","",""
"NaOH-B1hr","2:14","Sample","9/13/2022 5:43:36 PM","Pb 220.353","Pb","","0.0635","0.0635","ppm","687.1722","0.0004","0.5850","3.7088","0.54","12.7663","1","1","1","Ar-A (430.010 nm)","Linear","0.99995","Fitted","30.00000","53.2024268651771","9976.06055862188","-","","","","","","","3","0.0637","0.0631","0.0638","688.9316","682.9112","689.6739","","",""
